Bug-ID,Project,Classification,Summary,Description,Link,Enviroment,llm_pred,Explanation
114263,z_Archived,Configuration,(New AC) Default setting for TPTP_AC_HOME in serviceconfg.xml is bad,"Setting TPTP_AC_HOME inside serviceconfig.xml as a default is bad because it replaces a TPTP_AC_HOME that might exist in the shell environment, resulting in the following situation: If an agent cannot find the config file (which it wonâ€™t unless a user has modified the TPTP_AC_HOME setting inside the serviceconfig.xml correctly) it defaults to using the old hardcoded connection names. The AC however, may have used the TPTP_AC_HOME as defined in the shell env to find the serviceconfig.xml, and it is successful â€“ so it reads the connection names specified in the config names â€“ which do NOT match the old hardcoded connection names. Now â€“ the Agents will be attempting to register with the AC using the wrong connection names. But the AC is blissfully unaware of all the failed attempts as it listens on a different connection name.",114263,ECLIPSE,Configuration,"The bug report describes an issue caused by an incorrect default setting in a configuration file (serviceconfig.xml), leading to a mismatch between agent and AC connection names. This involves a configuration artifact and unintended interaction between configuration settings."
114549,z_Archived,Configuration,[Webdoc] (README) Cannot use IAC in multiple instances of the Eclipse workbench,"Build: Oct 28, 2005 - Ensure that the agent controller is NOT running. - Start the Eclipse workbench - Run a runtime Eclipse workbench - Setup a launch configuration item for an external java application in both workbench. I was using the class that is attached to this bug report - Profile the application in both instances of the workbench Notice that the application is profiled correctly in the first workbench but fails in the second instance. There is also a zombie java process created that is never terminated.",114549,ECLIPSE,Configuration,"The bug report describes an issue where profiling an application fails in the second instance of the Eclipse workbench when running multiple instances. This suggests a problem with the launch configuration or environment setup within the Eclipse workbench, indicating a configuration-related issue rather than a code defect."
114673,z_Archived,Configuration,Remote Log Import with Filter does not work due to change in File Transfer behaviour,"Remote log import with a filter from an HP-UX system fails with an error message that indicates the adapter file cannot be found. I'll attache the error window that contains the message. This problem occurs with any log file or log file type. I was using the TPTP 4.1 200510311029 driver. After debugging this problem I found that this is caused by a change in the Agent Controller file transfer functionality. The log import UI code tries to transfer the modified adapter file with filters to the remote machine. This is a temporary file and it doesn't know what OS the remote machine is so it first tries to transfer the file to c:\ on the HP machine. Previously this request threw an exception and then the code tried to transfer the file to /tmp, assuming the machine was a non-Windows machine. However, now the transfer to c:\ succeeds. It creates a file like /var/tmp/C:\GLA5668.adapter. Because the UI does not expect this it does not send the parser wrapper on the remote machine the correct adapter file name so the parser wrapper fails to find the adapter file. Scott Schneider told me he recently added new functionality that was required by the Test Project so a relative path can be specified for the target file on the putFile call. The file transfer server in the Agent Controller can then create the transferred file in the system temp directory. To fix this problem, the Log Import UI can be changed to exploit this new functionality. This new functionality was requested in bugzilla feature enhancement 107073 and the intention was to change the log import wizard to use it when it is available. If it is available now we should use it.",114673,ECLIPSE,Configuration,"The bug report describes a failure in remote log import due to changes in file transfer behavior related to the Agent Controller. The issue stems from how the system handles temporary file transfers and adapter file paths on remote machines, indicating a configuration problem rather than a code defect. The suggested fix involves leveraging new functionality in the Agent Controller to correctly specify the target file path, further supporting the classification as a configuration issue."
56388,z_Archived,Configuration,Restore the UML2SD log interactions view as in AC1.2,"Restore the UML2SD view as in AC1.2 such that log records of same timestamp are grouped together as one log record, and possibly provide a way to extend the log records information in a table/list for user to get more detail information.",56388,ECLIPSE,Other,"The bug report describes a feature request to restore a specific view in the UML2SD tool to match the behavior of a previous version (AC1.2). It does not mention any configuration files, settings, or deployment issues. Therefore, it is not a configuration bug."
57051,z_Archived,Configuration,placeholder for the UML2SD view,"In order to make sure UML2SD views are alway opened at the same placeholder as all other Hyades views. Please add the following code in the plugin.xml of uml2sd.ui plugin <extension point=""org.eclipse.ui.perspectiveExtensions""> <perspectiveExtension targetID=""org.eclipse.hyades.trace.internal.ui.tracePerspective""> <view relative=""org.eclipse.ui.console.ConsoleView"" visible=""false"" relationship=""stack"" id=""org.eclipse.hyades.uml2sd.ui.view.SDView""> </view> </perspectiveExtension> </extension>",57051,ECLIPSE,Configuration,"The bug report describes a missing configuration in the plugin.xml file, which is a configuration artifact. The suggested fix involves adding XML code to the plugin.xml to ensure the UML2SD view opens in the correct placeholder. This indicates a configuration issue rather than a code defect."
58288,z_Archived,Configuration,VE hangs; times out; then throws NPE doing pause/reload,Create a new visual class extending JFrame. Drop a button into the SOUTH region of the content pane. Set the font property using the property editor (e.g change the point size to 14). Select Pause... then Reload. The editor status shows 66% but never redraws. Eventually it times out and an error message displays showing a NPE was thrown. I'll attach the .log file for the stack trace.,58288,ECLIPSE,Other,"The bug report describes a crash (NPE) in the visual editor after pausing and reloading, specifically when a font property is modified. While it involves the property editor, the root cause appears to be a code defect in how the editor handles property changes during the reload process, rather than a configuration issue. The environment is ECLIPSE, but it does not seem to be a configuration problem."
95241,z_Archived,Configuration,"(Plat) RAC plugin system has version number dependency in ""requires""","When you create a RAC plugin, you put it in a subdirectory of the ""plugins"" directory. The name of the subdirectory serves as the plugin's name. Due to the way plugins are packaged in the build, the directory names for the TPTP plugins now have a version number on them, so today we have org.eclipse.hyades.execution_4.0.0, for example. The trouble is, the whole directory name is used to identify the plugin in the ""requires"" attribute of the <PluginConfiguration> element. This creates a critical version-to-version compatibility issue: if my third-party plugin depends on a TPTP plugin and the user installs a hypothetical version 4.0.1, my dependent plugin won't work any more, no matter how API-compatible the new version is. One possible solution (if you want to keep the version numbers in the RAC plugin directory names) is to change the RAC's processing of the ""requires"" attribute. If the ""id"" for a plugin you depend on is just the part before the first underscore instead of the whole directory name, then installing a new version won't break the dependency chain.",95241,ECLIPSE,Configuration,"The bug report describes a version dependency issue in the 'requires' attribute of the PluginConfiguration element, which is part of the plugin configuration. The problem arises from how plugin directory names (including version numbers) are used to identify plugins, leading to compatibility issues when versions change. This indicates a configuration-related problem rather than a code defect."
104003,z_Archived,Configuration,Should remove some plugin dependencies from plugin.xml,"I notice that the plugin.xml in org.eclipse.tptp.platform.report.core contains plugin dependencies that aren't used. These dependecies are: <import plugin=""org.eclipse.ui.ide""/> <import plugin=""org.eclipse.ui.editors""/> Also the plugin.xml in org.eclipse.tptp.platform.report.ui contains plugin dependencies that aren't used: <import plugin=""org.eclipse.ui.ide""/> <import plugin=""org.eclipse.ui.workbench.texteditor""/> These should be removed from the plugin.xml file since there will be dependency issues for other products.",104003,ECLIPSE,Configuration,"The bug report describes unused plugin dependencies in plugin.xml files, which are configuration artifacts. Removing these dependencies is a configuration change to resolve dependency issues."
103244,z_Archived,Configuration,(Provisional) Remote console feature not working if target OS is Linux.,"In the technology preview version of the agent controller, console feature is not working if Linux is the target platform.",103244,ECLIPSE,Configuration,"The bug report describes a feature (remote console) not working on a specific target platform (Linux) in a technology preview version, suggesting a potential configuration issue related to platform-specific settings or deployment configurations rather than a code defect."
88823,z_Archived,Configuration,Cannot add JFace support to project - NPE,"On the creation of a brand new project, I added SWT library from the project classpath and checked the JFace support checkbox, and when I hit finish it threw a NPE and didnt add the SWT library to the classpath. Needs to be fixed for 1.1 M1.",88823,ECLIPSE,Other,"The bug report describes a NullPointerException (NPE) during project creation in Eclipse when adding SWT and JFace support. While it involves project settings (classpath, JFace support), the root cause is likely a code defect in how Eclipse handles these settings, leading to the NPE, rather than a misconfiguration. Therefore, it's classified as 'Other' because it's more likely a code-related issue."
90544,z_Archived,Configuration,VE errors on M6,"M6 packaged the SWT plugins/fragments into a single .jar. VE classpath and lib path contributors need to deal with this new packaging, and the fact the libraries are not loose on the file system anymore (-L to the target VM).",90544,ECLIPSE,Configuration,"The bug report describes issues related to classpath and library paths, which are configuration-related aspects of the Eclipse environment. The problem stems from a change in how SWT plugins are packaged, requiring adjustments to the VE's configuration to handle the new packaging structure."
97582,Bugzilla,Configuration,Broken link to download Chart::Base module,The Chart::Base module is unavailable from the link in the Bugzilla Guide. Can anyone suggest another link for downloading it? Without that I cannot see charts...,97582,MOZILLA,Configuration,The bug report describes a missing dependency (Chart::Base module) required for a feature (charts) to work in Bugzilla. This indicates a configuration issue related to missing or incorrect setup of the environment.
159681,Bugzilla,Configuration,review: usedependencies must die; Patch v.2,"Gervase Markham <gerv@mozilla.org> has requested review for bug #159593: usedependencies must die, attachment #93004 [details] [diff] [review]: Patch v.2. http://bugzilla.mozilla.org/attachment.cgi?id=93004&action=edit Additional Comments from Requester: Another review request - patch updated. Gerv",159681,MOZILLA,Other,"The bug report describes a review request for a patch related to 'usedependencies'. It does not mention any configuration files, settings, or deployment issues. Therefore, it is unlikely to be a configuration bug."
161624,Bugzilla,Configuration,review: Problem with the regex in checksetup.pl to find dependancies.; v2,"zach@zachlipton.com has requested review for bug #151619: Problem with the regex in checksetup.pl to find dependancies., attachment #90584 [details] [diff] [review]: v2. http://bugzilla.mozilla.org/attachment.cgi?id=90584&action=edit Additional Comments from Requester: Dave, did this fix your problem? If so, can you give this a second-review so we can check it in?",161624,MOZILLA,Configuration,"The bug report mentions `checksetup.pl`, which is a configuration script. The problem lies within the regex of this script, indicating a configuration issue rather than a code defect."
164502,Bugzilla,Configuration,review: Importxml will fail if versioncache needs update; Fix - needed on 2.16 as well as 2.17,"Joel Peshkin <bugreport@peshkin.net> has requested review for bug #164464: Importxml will fail if versioncache needs update, attachment #96588 [details] [diff] [review]: Fix - needed on 2.16 as well as 2.17. http://bugzilla.mozilla.org/attachment.cgi?id=96588&action=edit Additional Comments from Requester: This is a +1/-1 needed to get importxml to work. It will need a 2xr to go onto 2.16 I think (as well as being needed on 2.17)",164502,MOZILLA,Configuration,"The bug report mentions a fix needed to get importxml to work, implying a configuration issue related to version cache updates. The need for a fix on specific versions (2.16 and 2.17) further suggests a configuration-related problem rather than a code defect."
164505,Bugzilla,Configuration,review: Importxml will fail if versioncache needs update; Fix - needed on 2.16 as well as 2.17,"Joel Peshkin <bugreport@peshkin.net> has requested review for bug #164464: Importxml will fail if versioncache needs update, attachment #96588 [details] [diff] [review]: Fix - needed on 2.16 as well as 2.17. http://bugzilla.mozilla.org/attachment.cgi?id=96588&action=edit Additional Comments from Requester: This is a pretty clear-cut +1/-1. I think it needs a 2xr because it needs to go into 2.16 as well as 2.17 (and perhaps 2.14!!!)",164505,MOZILLA,Other,"The bug report describes a code fix related to version cache updates, which suggests a code defect rather than a configuration issue. The mention of specific versions (2.16, 2.17, 2.14) further indicates a code-level problem."
164551,Bugzilla,Configuration,review: run checksetup.pl non-interactively (for use with cron jobs on test installs); Optionally non-interactive checksetup.pl,"Joel Peshkin <bugreport@peshkin.net> has requested review for bug #123957: run checksetup.pl non-interactively (for use with cron jobs on test installs), attachment #96624 [details] [diff] [review]: Optionally non-interactive checksetup.pl. http://bugzilla.mozilla.org/attachment.cgi?id=96624&action=edit Additional Comments from Requester: Review of concept and approach first, code later.",164551,MOZILLA,Configuration,"The bug report discusses running 'checksetup.pl' non-interactively, which relates to configuring the Bugzilla installation process, especially for automated tasks like cron jobs. This suggests a configuration-related issue rather than a code defect."
165730,Bugzilla,Configuration,review: If multiple cookies exist; the least significant is assigned.; Fix for both 121419 and 165685,"Joel Peshkin <bugreport@peshkin.net> has requested review for bug #121419: If multiple cookies exist, the least significant is assigned., attachment #97321 [details] [diff] [review]: Fix for both 121419 and 165685. http://bugzilla.mozilla.org/attachment.cgi?id=97321&action=edit Additional Comments from Requester: Dave, It look like Jake had the right idea for both bugs. Please look this over (+3/-1)",165730,MOZILLA,Other,"The bug report describes an issue with cookie assignment logic, which is a code defect rather than a configuration problem. It doesn't involve configuration files, environment variables, or deployment settings."
165928,Bugzilla,Configuration,review: run checksetup.pl non-interactively (for use with cron jobs on test installs); v2,"Joel Peshkin <bugreport@peshkin.net> has requested review for bug #123957: run checksetup.pl non-interactively (for use with cron jobs on test installs), attachment #97393 [details] [diff] [review]: v2. http://bugzilla.mozilla.org/attachment.cgi?id=97393&action=edit Additional Comments from Requester: OK.. error handling is fixed.",165928,MOZILLA,Configuration,"The bug report discusses running checksetup.pl non-interactively, which is a configuration-related task, especially when used with cron jobs for test installations. This implies configuring the setup process for automated execution."
169533,Bugzilla,Configuration,review: Linkify script to use GetBugLink on texts provided by user; Patch v.2,"Gervase Markham <gerv@mozilla.org> has requested review for bug #108987: Linkify script to use GetBugLink on texts provided by user, attachment #99714 [details] [diff] [review]: Patch v.2. http://bugzilla.mozilla.org/attachment.cgi?id=99714&action=edit Additional Comments from Requester: Hey, kiko :-) You've commented in this bug that this looks like a useful feature, so do you feel like reviewing it? :-) Gerv",169533,MOZILLA,Other,"The bug report describes a review request for a patch related to linkifying text provided by a user. It does not mention any configuration files, settings, or deployment issues. Therefore, it is not a configuration bug."
169853,Bugzilla,Configuration,review: Templatise all calls to DisplayError; Patch v.1,"Gervase Markham <gerv@mozilla.org> has requested review for bug #163114: Templatise all calls to DisplayError, attachment #99951 [details] [diff] [review]: Patch v.1. http://bugzilla.mozilla.org/attachment.cgi?id=99951&action=edit Additional Comments from Requester: Another patch on the path to full localisability :-) Gerv",169853,MOZILLA,Other,"The bug report describes a code change to templatize calls to DisplayError, which is related to code modification rather than configuration issues."
173945,Bugzilla,Configuration,review: Start using CGI.pm; v3,"Bradley Baetz <bbaetz@student.usyd.edu.au> has requested review for bug #147833: Start using CGI.pm, attachment #102578 [details] [diff] [review]: v3. http://bugzilla.mozilla.org/attachment.cgi?id=102578&action=edit Additional Comments from Requester: round three... Please see the responses I madew to your other comments.",173945,MOZILLA,Other,"The bug report describes a code review request for a change related to using CGI.pm. It doesn't indicate any misconfiguration, missing settings, or issues related to system setup or deployment. The problem seems to be related to code changes rather than configuration."
175125,Bugzilla,Configuration,review: Fix site-navigation.html.tmpl to link to flags CGI and not attachments one; Patch v.1,"Gervase Markham <gerv@mozilla.org> has requested review for bug #172875: Fix site-navigation.html.tmpl to link to flags CGI and not attachments one, attachment #101890 [details] [diff] [review]: Patch v.1. http://bugzilla.mozilla.org/attachment.cgi?id=101890&action=edit Additional Comments from Requester: Rubber-stamp job :-) Gerv",175125,MOZILLA,Configuration,"The bug report involves modifying a template file (site-navigation.html.tmpl) to correct a link, which is a configuration-related issue rather than a code defect."
175431,Bugzilla,Configuration,review: Start using CGI.pm; v5.1,"Bradley Baetz <bbaetz@student.usyd.edu.au> has requested review for bug #147833: Start using CGI.pm, attachment #103434 [details] [diff] [review]: v5.1. http://bugzilla.mozilla.org/attachment.cgi?id=103434&action=edit Additional Comments from Requester: Feel like a 2nd go at this?",175431,MOZILLA,Other,"The bug report describes a review request for a patch related to using CGI.pm. It doesn't indicate any configuration issues, but rather a code change or enhancement. Therefore, it's not classified as a configuration bug."
282505,Bugzilla,Configuration,perl 5.6: config.cgi dies when it tries to use Bugzilla::DB,"For some reason, config.cgi dies in perl 5.6 when it tries to ""use Bugzilla::DB"". Actually just removing this line from the code makes everything OK. config.cgi still compiles and runs properly.",https://bugzilla.mozilla.org/show_bug.cgi?id=282505,MOZILLA,Configuration,"The bug report mentions config.cgi, which is a configuration file, and the issue arises when it tries to use Bugzilla::DB, suggesting a problem with database configuration or setup. Removing the line resolves the issue, indicating a configuration-related problem rather than a code defect."
3413,Core,Configuration,Trailing slash,"The JavaScript redirect is looking in the wrong folder for an html file, resulting in a 404 error. The code in the 204.40.42.155/~webteam/calendar/index.html file is this: <SCRIPT LANGUAGE=""JavaScript""> <!-- Stamp = new Date(); var Month; var MonthName; Month = (Stamp.getMonth() + 1) if (Month == 1) { document.location.href = ""january.html"" } if (Month == 2) { document.location.href = ""february.html"" } if (Month == 3) { document.location.href = ""march.html"" } if (Month == 4) { document.location.href = ""april.html"" } if (Month == 5) { document.location.href = ""may.html"" } if (Month == 6) { document.location.href = ""june.html"" } if (Month == 7) { document.location.href = ""june.html"" } if (Month == 8) { document.location.href = ""june.html"" } if (Month == 9) { document.location.href = ""september.html"" } if (Month == 10) { document.location.href = ""october.html"" } if (Month == 11) { document.location.href = ""november.html"" } if (Month == 12) { document.location.href = ""december.html"" } //--> </SCRIPT> The script will recognize the current month, but it will look in the /~webteam directory for the file instead of the /~webteam/calendar directory. Brad Nixon, fornixon@globalserve.net Found with the 3 March Win32 binary of NGLayout",3413,MOZILLA,Configuration,"The bug report describes an issue where a JavaScript redirect is looking in the wrong folder for an HTML file, resulting in a 404 error. This indicates a misconfiguration of the file paths or deployment settings, rather than a code defect."
14928,Core,Configuration,[DOGFOOD] [PORKJOCKEY]URL Dispatching Part II,"Part I is covered in Bug #14927. The second part to url dispatching involves dispatching based on mime content type. For instance, you click on an http url in the browser and after we start downloading the file, we discover that it is an mp3. We obviously don't want to dump the mp3 contents to the screen, instead we need to redirect the output to an application which can handle the content type. A couple things need to happen here: 1) We need to separate out the notion of opening and begining to read data out of a channel. Both of these operations are represented by calling AsyncRead. We need to allow you to open a channel. When a channel is open but not marked for reading, the channel doesn't forward incoming data through ODA calls. It figures out the content type (which for http may be in a header) and calls back to the caller with the content type. The caller can than pass the channel on to someone which does know about this content type and they can call AsyncRead to actually start reading data. For instance, if the content type is mp3, we might have a helper class which just spools the mp3 file to disk and then invokes the appropriate plugin for mp3. 2) We also need mechanism for discovering who can handle the new incoming content type. 3) How do we map platform specific plugins into mozilla. i.e. the Mac uses internet config, windows uses ??? and linux uses...well nothing really =). We almost want a generic interface through which we discover these mime type to helper application mappings. Then we can use a text file in the early stages but eventually can have platform specific implementations which use the appropriate platform tools (like internet config) to figure things out.",14928,MOZILLA,Other,"The bug report describes a feature request related to URL dispatching based on MIME content type. It involves separating the opening of a channel from reading data, discovering handlers for content types, and mapping platform-specific plugins. It does not primarily involve misconfiguration or incorrect settings, but rather the implementation of new functionality."
15242,Core,Configuration,Remove #ifndef NECKO from tree,I think it's time to remove all the old netlib code from the build. We're never going back at this point.,15242,MOZILLA,Other,"The bug report describes removing old code, which is a code change rather than a configuration issue."
15294,Core,Configuration,replace nsIIOService constructors with CreateInstance,We should replace the constructors that hang off of nsIIOService with components registered with the component manager instead. These include: NewAsyncStreamListener NewAsyncStreamObserver NewSyncStreamListener NewLoadGroup NewInputStreamChannel,15294,MOZILLA,Other,"The bug report describes a code refactoring task related to replacing constructors with component manager instances. It doesn't involve misconfiguration, incorrect settings, or deployment issues, so it's not a configuration bug."
16276,Core,Configuration,url bar does not update,"After clicking on a link, the url doesn't update to reflect the new url. Even using the backward and forward icons doesn't cause the url in the url bar to get updated. This seems to be a problem only on OpenVMS.",16276,MOZILLA,Other,"The bug report describes a problem with the URL bar not updating, which is likely a code defect rather than a configuration issue. The mention of OpenVMS suggests it might be platform-specific, but the core problem is in the application's logic for updating the URL, not a configuration setting."
16279,Core,Configuration,Initial installation of M10 on OpenVMS fails in LIBGTK,"Fired up browser for the first time on OpenVMS V7.2 Alpha, receive the following error: $ @mozilla Starting apprunner... %DCL-W-ACTIMAGE, error activating image LIBGTK -CLI-E-IMGNAME, image file DKA200:[MOZILLA]LIBGTK.SO;1 -IMGACT-F-BAD_FIXUPVEC, the fixup vector contains inconsistent data",16279,MOZILLA,Configuration,"The bug report describes a failure during initial installation, specifically mentioning an error activating the image LIBGTK.SO. This suggests a problem with the system setup or deployment configuration on OpenVMS, rather than a code defect."
17707,Core,Configuration,[DOGFOOD][IME] CJK input disabled in location field,"To see this, Switch on IME and try typing CJK text in location field of a browser window. ==> Nothing gets typed in. Under Linux input is displayed as they are typed, but can't be committed. bld: Win 11-01-09-M11, Linux 11-01-08-M11.",17707,MOZILLA,Configuration,"The bug report describes an issue with CJK input in the location field of a browser, which is likely due to incorrect IME (Input Method Editor) configuration or settings on different operating systems (Windows and Linux). The problem is not a code defect but rather how the system is configured to handle CJK input."
18432,Core,Configuration,figure out what resource: URLs should really be,"The current resource: URL mechanism maps directly to files. Ultimately we want them to map to entries in jar files so that our product can be packaged better. Several issues: 1. We don't want to hard-code the name of the jar file into the resouce: URL, and we don't want a single jar file to look in. Do we have a RESOURCEPATH that gets searched for entries (a la CLASSPATH in java)? If so, how is that path managed? 2. We've also discussed adding well-known symbolic roots to resource: URLs, e.g.: resource://ProgramDir/chrome/xul.css resource://PrefsDir/prefs.js How do these relate to RESOURCEPATH, and chrome: URLs? 3. We've also discussed the desire/need for general substitution URLs. I envision this substitution based on registered prefixes, e.g.: RegisterURLSubst(""Wallet"", ""resource://Chrome/wallet/skin/default/""); then the following resource: resource://Wallet/CookieViewer.css would resolve to: resource://Chrome/wallet/skin/default/CookieViewer.css (which would in turn resolve to a file: URL.) Perhaps this is a generalization of 2, above, or perhaps 2 is accomplished by having a well-known and pre-registered set of substitutions. Note that chrome: URLs can make use of this registration/resolution mechanism too. Perhaps number 1 above is resource:, and 2, 3 are something else (subst: URLs). Or maybe 1 and 3 can be tied together by allowing multiple values to be registered under the same key, e.g.: RegisterURLSubst(""Chrome"", ""jar:resource://ProgramDir/Navigator.jar!/""); RegisterURLSubst(""Chrome"", ""jar:resource://ProgramDir/Overlay.jar!/""); Using this scheme, retrieving: resource://Chrome/Navigator.css would first try: jar:resource://ProgramDir/Navigator.jar!/Navigator.css and if not found, try: jar:resource://ProgramDir/Overlay.jar!/Navigator.css Thoughts? Warren",18432,MOZILLA,Configuration,"The bug report discusses resource URLs, their mapping to files and jar entries, and the management of resource paths, which are all related to system configuration and resource resolution."
19306,Core,Configuration,[Outdated plug-in] Sherlock plug-in for Google is outdated,"In Search The Internet, the plug-in for Google is from David Kilzer from July 1999. Google re-launched their website in October and the plug-in no longer works. There is an updated plug-in from Christopher Hynes on Google's web site: http://www.google.com/defaults.html",19306,MOZILLA,Configuration,"The bug report describes an outdated plug-in, which is a configuration artifact. The issue is that the plug-in no longer works due to changes on the Google website, indicating a configuration problem rather than a code defect."
37778,Core,Configuration,browser doesn't handle simple response of HTTP protocol,"I created a simple form and used Mozilla(build#15) to post my data into the CGI server. The CGI server reponsed back to the browser in simple response of HTTP protocol, which only sent back the body entity, and Mozilla somehow did not recogize and parse the response.",37778,MOZILLA,Other,"The bug report describes an issue with Mozilla's ability to parse a simple HTTP response from a CGI server. While it involves interaction between the browser and server, the core issue seems to be with the browser's parsing logic rather than a configuration problem. It doesn't mention any misconfigured settings, incorrect parameter values, or missing configuration files."
106586,Core,Configuration,Inappropriate source into the plaintext copy.,"BuildID: 2001-10-22-18-0.9.4 OS: ALL This bug report was spun off from bug 97687 Inappropriate source into the plaintext copy. Steps to reproduce: Goto this URL http://www.cnn.com/2001/WORLD/asiapcf/central/09/24/ret.binladen.message/ Using NS6.2, make a selection starting from the end of the word Kabul in the second paragraph: ""The fax was sent to the Qatari-based news channel Al Jazeera at its offices in Kabul."" And drag selection up and to the left so it includes the entire document up to that point...Then paste the plaintext content into windows notepad and, in the middle of my text output I get the following: Actual result: Inappropriate source inserted in the plaintext copy. EDUCATION CAREER IN-DEPTH &lt;script&gt;&lt;/script&gt; QUICK NEWS LOCAL COMMUNITY Expected result: it should eliminate any source in the plaintext copy. EDUCATION CAREER IN-DEPTH QUICK NEWS LOCAL COMMUNITY",106586,MOZILLA,Other,The bug report describes an issue with the plaintext copy containing inappropriate source code when copying content from a website. This is more related to how the browser handles content extraction and rendering rather than a configuration issue.
118008,Core,Configuration,Multi-paragraph blockquotes do not render correctly,"From Bugzilla Helper: User-Agent: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:0.9.7) Gecko/20011221 BuildID: 2001122106 Single paragraph blockquotes render correctly, but more than one paragraph in a blockquote do not. The example is at the bottom of the page. It is XHTML 1.1 compliant except for the ellipse character, but this should not affect the rendering. It appears as one paragraph on top of the other. It should appear as two separate blockquote style paragraphs. Reproducible: Always Steps to Reproduce: 1. View the example page. 2. Scroll to the bottom. 3. Look at the blockquote with two paragraphs. Actual Results: Look at the description. Expected Results: Look at the description. Here is the snippet of the page code where the problem occurs: <blockquote cite=""Mr. Wilson""> <p>Chief Belzer has been my friend since 1914 when he first befriended me and gave me help. He was recognized as the real father of the Boy Scout movement in Indiana. I shall never forget how courageously he stood by his convictions and was willing to do anything to help a younger brother executive.</p> <p>He devotetd his life to the Boy Scouts of America. He loved boys sincerely and enjoyed his work every day he lived. Our chief built a monument to himself in the lives of people forever.</p> </blockquote>",118008,MOZILLA,Other,"The bug report describes a rendering issue with multi-paragraph blockquotes in a specific browser (Mozilla). It appears to be a problem with how the browser interprets and displays the HTML code, rather than a configuration issue. The problem is related to the browser's rendering engine and its handling of HTML elements, not a misconfiguration of the system or application."
183289,Core,Configuration,[Plug-in for ActiveX] Switched parameter in XPconnect.cpp / xpc_GetCLSIDForType / keyMimeType.QueryValue,"User-Agent: Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.2.1) Gecko/20021130 Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.2.1) Gecko/20021130 In XPconnect.cpp / xpc_GetCLSIDForType : keyMimeType.QueryValue(_T(""CLSID""), szGUID, &nCount) Must be : keyMimeType.QueryValue(szGUID, _T(""CLSID""), &nCount) Reproducible: Always Steps to Reproduce: 1. Create an HTML page include a object tag defined by its type only, for instance : <object TYPE=""image/j2c""><param name=""SRC"" value=""http://www.morgan-multimedia.com/JPEG2000/test.jp2""></object> 2. Install Plug-in for ActiveX, npmozax.dll and Morgan JPEG2000 Plug-in for IE (http://www.morgan-multimedia.com/JPEG2000/). 3. View this page with Mozilla. Actual Results: ActiveX control CLSID is not correctly resolved from MIMEType, so ActiveX control is not loaded by Plug-in. Expected Results: ActiveX control CLSID should be correctly resolved from MIMEType and ActiveX control should be loaded by Plug-in.",183289,MOZILLA,Configuration,"The bug report describes an issue where the ActiveX control CLSID is not correctly resolved from MIMEType due to a switched parameter in XPconnect.cpp, which affects how the system is configured to load ActiveX controls. This indicates a configuration-related problem rather than a code defect."
19321,Core,Configuration,implement RDF resource pseudo-aggregation,"per alecf, scottip, and my discussion, I think we agreed to: 1. Add GetDelegate() and ReleaseDelegate() methods to nsIRDFResource. GetDelegate() will look kind of like QueryInterface(), but will take a 'const char*' key, and an IID. 2. Each RDF resource will maintain a table of ""delegate"" objects, indexed using a user-defined 'const char*' key. 3. GetDelegate() will search the table for an object with a matching key. If it finds the object, it will return it, after QI()-ing the object to the specified IID. If no object is found for the specified key, it will attempt to create an object using a ProgID that is constructed by combining the key with the resource's URI's scheme; e.g. component://rdf-delegate?key=nscp-mailnews;scheme=imap It will store the resulting object in the resource's table. 4. Actually, the creation is a bit more involved. The ProgID will be used to find an XPCOM factory; the factory will be QI()-ed to nsIRDFDelegateFactory, which has a CreateInstance() method which accepts the full URI of the resource for which the delegate is being created. This allows the factory to parse the URI, and create different delegates based on information other than the URI's scheme. 5. The lifetime of the delegate and the RDF resource will be bound together. The delegate must forward all AddRef() and Release() calls to the RDF resource. We'll copy XPCOM's aggregation to get this right. 6. If the delegate wants to ""go away"" before the RDF resource goes away (e.g., mailnews is being unloaded), then the delegate uses the ReleaseDelegate() method to unbind itself.",19321,MOZILLA,Other,The bug report describes a feature implementation related to RDF resource delegation and does not involve configuration issues.
19432,Core,Configuration,remove STREAM_CONVERTER_HACK from file channel,"Scott, When it's save, we need to remove the STREAM_CONVERTER_HACK stuff from the file channel.",19432,MOZILLA,Configuration,"The bug report mentions removing a specific configuration setting (STREAM_CONVERTER_HACK) from the file channel, indicating a configuration-related issue rather than a code defect."
39405,Core,Configuration,use of #ifndef XP_MAC is not needed in wallet.cpp,"In wallet.cpp, I see some code which isn't built on Macintosh. I'm guessing that these defines really should be removed. I did remove most of them in my build and those areas compiled fine. What part of wallet is broken on Macintosh given that these stopwatch routines don't function properly? Shouldn't this be fixed asap (for beta2)?",39405,MOZILLA,Other,"The bug report describes potentially unnecessary preprocessor directives (`#ifndef XP_MAC`) in the code, suggesting a code cleanup or potential code defect rather than a configuration issue. It doesn't involve configuration files, environment variables, or deployment settings."
